bootstrap_iteration,u_statistic,p_value,significant,comparison
7341,2388.5,3.893779768038023e-09,True,Pre-Inauguration vs Entire Period
7342,2579.5,5.9175382667102637e-08,True,Pre-Inauguration vs Entire Period
7343,1987.0,6.365584448620749e-12,True,Pre-Inauguration vs Entire Period
7344,2647.5,1.4824026140569906e-07,True,Pre-Inauguration vs Entire Period
7345,3756.0,0.01101009273112108,True,Pre-Inauguration vs Entire Period
7346,3229.5,0.00012772087870731714,True,Pre-Inauguration vs Entire Period
7347,2424.0,6.560176499241382e-09,True,Pre-Inauguration vs Entire Period
7348,2569.0,5.123450511353664e-08,True,Pre-Inauguration vs Entire Period
7349,2730.0,4.35019283776073e-07,True,Pre-Inauguration vs Entire Period
7350,2989.0,9.906615591913524e-06,True,Pre-Inauguration vs Entire Period
7351,2914.5,4.194593787402446e-06,True,Pre-Inauguration vs Entire Period
7352,3115.0,3.9415900454375385e-05,True,Pre-Inauguration vs Entire Period
7353,2794.0,9.765344526253516e-07,True,Pre-Inauguration vs Entire Period
7354,2324.5,1.4915983157426127e-09,True,Pre-Inauguration vs Entire Period
7355,2221.0,3.007488639318631e-10,True,Pre-Inauguration vs Entire Period
7356,2528.0,2.900533624743226e-08,True,Pre-Inauguration vs Entire Period
7357,2812.5,1.2281425671390867e-06,True,Pre-Inauguration vs Entire Period
7358,2265.5,6.037125891305646e-10,True,Pre-Inauguration vs Entire Period
7359,2579.0,5.877878646266463e-08,True,Pre-Inauguration vs Entire Period
7360,2827.5,1.4769068277945668e-06,True,Pre-Inauguration vs Entire Period
7361,2486.0,1.6047809212588264e-08,True,Pre-Inauguration vs Entire Period
7362,2773.0,7.508997395094394e-07,True,Pre-Inauguration vs Entire Period
7363,2200.5,2.1723131610643482e-10,True,Pre-Inauguration vs Entire Period
7364,2953.0,6.56922994933132e-06,True,Pre-Inauguration vs Entire Period
7365,2624.5,1.0896382342259285e-07,True,Pre-Inauguration vs Entire Period
7366,2205.5,2.353798012392581e-10,True,Pre-Inauguration vs Entire Period
7367,2326.5,1.537457070743461e-09,True,Pre-Inauguration vs Entire Period
7368,2736.0,4.6952841652707305e-07,True,Pre-Inauguration vs Entire Period
7369,2002.5,8.311450814572624e-12,True,Pre-Inauguration vs Entire Period
7370,2186.0,1.7248446422281544e-10,True,Pre-Inauguration vs Entire Period
7371,2981.0,9.041040322331081e-06,True,Pre-Inauguration vs Entire Period
7372,3097.0,3.253923406808709e-05,True,Pre-Inauguration vs Entire Period
7373,3209.5,0.00010457769568767195,True,Pre-Inauguration vs Entire Period
7374,2382.0,3.5370567900845674e-09,True,Pre-Inauguration vs Entire Period
7375,2981.0,9.045517576552555e-06,True,Pre-Inauguration vs Entire Period
7376,2573.0,5.4117072632970136e-08,True,Pre-Inauguration vs Entire Period
7377,2957.5,6.915532282411942e-06,True,Pre-Inauguration vs Entire Period
7378,2622.5,1.0604304445356597e-07,True,Pre-Inauguration vs Entire Period
7379,2097.5,4.097073004689241e-11,True,Pre-Inauguration vs Entire Period
7380,2990.5,1.007711290003208e-05,True,Pre-Inauguration vs Entire Period
7381,2968.5,7.845569553532928e-06,True,Pre-Inauguration vs Entire Period
7382,2503.5,2.055011103149684e-08,True,Pre-Inauguration vs Entire Period
7383,2951.5,6.4543273080010534e-06,True,Pre-Inauguration vs Entire Period
7384,3097.0,3.252760316376541e-05,True,Pre-Inauguration vs Entire Period
7385,2485.5,1.5924729961245277e-08,True,Pre-Inauguration vs Entire Period
7386,3083.5,2.813828175758027e-05,True,Pre-Inauguration vs Entire Period
7387,2593.5,7.164504014966732e-08,True,Pre-Inauguration vs Entire Period
7388,2063.0,2.307032145957468e-11,True,Pre-Inauguration vs Entire Period
7389,2911.5,4.049651985176427e-06,True,Pre-Inauguration vs Entire Period
7390,2494.0,1.795656360416665e-08,True,Pre-Inauguration vs Entire Period
7391,2656.5,1.6686322165845836e-07,True,Pre-Inauguration vs Entire Period
7392,2333.0,1.6971016482859864e-09,True,Pre-Inauguration vs Entire Period
7393,2105.0,4.628309151000959e-11,True,Pre-Inauguration vs Entire Period
7394,2563.5,4.748938723830312e-08,True,Pre-Inauguration vs Entire Period
7395,2530.0,2.9820808475146074e-08,True,Pre-Inauguration vs Entire Period
7396,2802.0,1.0785605006981542e-06,True,Pre-Inauguration vs Entire Period
7397,2921.5,4.552913817838646e-06,True,Pre-Inauguration vs Entire Period
7398,2700.0,2.9551030751351757e-07,True,Pre-Inauguration vs Entire Period
7399,2885.0,2.9592596745283764e-06,True,Pre-Inauguration vs Entire Period
7400,2422.0,6.373050124750665e-09,True,Pre-Inauguration vs Entire Period
7401,2655.0,1.6370390899114806e-07,True,Pre-Inauguration vs Entire Period
7402,2592.5,7.065097968528317e-08,True,Pre-Inauguration vs Entire Period
7403,2478.0,1.4306043562732673e-08,True,Pre-Inauguration vs Entire Period
7404,2530.5,3.005467999867206e-08,True,Pre-Inauguration vs Entire Period
7405,2864.5,2.313054548872566e-06,True,Pre-Inauguration vs Entire Period
7406,2245.5,4.4155572735465446e-10,True,Pre-Inauguration vs Entire Period
7407,2251.0,4.813300880094678e-10,True,Pre-Inauguration vs Entire Period
7408,2384.5,3.6689877434426347e-09,True,Pre-Inauguration vs Entire Period
7409,2767.0,6.958493713615303e-07,True,Pre-Inauguration vs Entire Period
7410,2592.0,7.016879037773472e-08,True,Pre-Inauguration vs Entire Period
7411,2543.0,3.5777518182172524e-08,True,Pre-Inauguration vs Entire Period
7412,3444.5,0.0009509513538228976,True,Pre-Inauguration vs Entire Period
7413,2305.0,1.108896760064719e-09,True,Pre-Inauguration vs Entire Period
7414,2640.0,1.3411306975684418e-07,True,Pre-Inauguration vs Entire Period
7415,2632.5,1.2128390565009526e-07,True,Pre-Inauguration vs Entire Period
7416,2561.5,4.623839200694317e-08,True,Pre-Inauguration vs Entire Period
7417,2413.5,5.624734498041135e-09,True,Pre-Inauguration vs Entire Period
7418,2130.5,7.036244330334268e-11,True,Pre-Inauguration vs Entire Period
7419,2789.5,9.223223043573453e-07,True,Pre-Inauguration vs Entire Period
7420,2454.5,1.0217148898142956e-08,True,Pre-Inauguration vs Entire Period
7421,2778.5,8.045337113375252e-07,True,Pre-Inauguration vs Entire Period
7422,2606.0,8.483944696689273e-08,True,Pre-Inauguration vs Entire Period
7423,2576.5,5.6773113321324054e-08,True,Pre-Inauguration vs Entire Period
7424,2517.0,2.4832497708887508e-08,True,Pre-Inauguration vs Entire Period
7425,2638.5,1.3136351421767335e-07,True,Pre-Inauguration vs Entire Period
7426,2465.5,1.1967626675384488e-08,True,Pre-Inauguration vs Entire Period
7427,2753.0,5.833483760888002e-07,True,Pre-Inauguration vs Entire Period
7428,2282.5,7.843137526480447e-10,True,Pre-Inauguration vs Entire Period
7429,2643.0,1.3930753978544096e-07,True,Pre-Inauguration vs Entire Period
7430,2183.5,1.6551790345095168e-10,True,Pre-Inauguration vs Entire Period
7431,3033.0,1.6205504883046962e-05,True,Pre-Inauguration vs Entire Period
7432,2462.0,1.137636590959568e-08,True,Pre-Inauguration vs Entire Period
7433,2237.0,3.8666338422136385e-10,True,Pre-Inauguration vs Entire Period
7434,2702.5,3.0506288429996527e-07,True,Pre-Inauguration vs Entire Period
7435,2615.5,9.6520534176577e-08,True,Pre-Inauguration vs Entire Period
7436,2389.0,3.927179147313189e-09,True,Pre-Inauguration vs Entire Period
7437,2614.0,9.457471649864648e-08,True,Pre-Inauguration vs Entire Period
7438,2598.5,7.672699318815271e-08,True,Pre-Inauguration vs Entire Period
7439,2044.0,1.6770720373201497e-11,True,Pre-Inauguration vs Entire Period
7440,2646.5,1.4612047528984455e-07,True,Pre-Inauguration vs Entire Period
7441,1916.5,1.8759904677277357e-12,True,Pre-Inauguration vs Entire Period
7442,2531.0,3.0260619505201045e-08,True,Pre-Inauguration vs Entire Period
7443,2598.0,7.617135619502387e-08,True,Pre-Inauguration vs Entire Period
7444,2348.0,2.128759080170958e-09,True,Pre-Inauguration vs Entire Period
7445,2864.5,2.313861348403957e-06,True,Pre-Inauguration vs Entire Period
7446,3022.0,1.4350953531195295e-05,True,Pre-Inauguration vs Entire Period
7447,2833.5,1.589402369144052e-06,True,Pre-Inauguration vs Entire Period
7448,2317.5,1.3403012263906616e-09,True,Pre-Inauguration vs Entire Period
7449,2558.0,4.406102828376122e-08,True,Pre-Inauguration vs Entire Period
7450,2046.5,1.7517937093480162e-11,True,Pre-Inauguration vs Entire Period
7451,2767.0,6.960569619266739e-07,True,Pre-Inauguration vs Entire Period
7452,2131.0,7.093762937777249e-11,True,Pre-Inauguration vs Entire Period
7453,2914.5,4.193944822821867e-06,True,Pre-Inauguration vs Entire Period
7454,2772.0,7.414380722836877e-07,True,Pre-Inauguration vs Entire Period
7455,2956.5,6.835940353736096e-06,True,Pre-Inauguration vs Entire Period
7456,2443.5,8.709450396634909e-09,True,Pre-Inauguration vs Entire Period
7457,2300.5,1.0343323977455974e-09,True,Pre-Inauguration vs Entire Period
7458,2472.5,1.3229708590668455e-08,True,Pre-Inauguration vs Entire Period
7459,2999.0,1.1089520885302842e-05,True,Pre-Inauguration vs Entire Period
7460,2292.5,9.141511760749641e-10,True,Pre-Inauguration vs Entire Period
7461,2439.0,8.162324796929474e-09,True,Pre-Inauguration vs Entire Period
7462,2876.5,2.672945922224028e-06,True,Pre-Inauguration vs Entire Period
7463,2359.5,2.5280696652247863e-09,True,Pre-Inauguration vs Entire Period
7464,2347.5,2.113665426574518e-09,True,Pre-Inauguration vs Entire Period
7465,2434.0,7.589298194265149e-09,True,Pre-Inauguration vs Entire Period
7466,2381.5,3.5118265119667073e-09,True,Pre-Inauguration vs Entire Period
7467,2406.0,5.038674221129702e-09,True,Pre-Inauguration vs Entire Period
7468,2086.5,3.414411843323108e-11,True,Pre-Inauguration vs Entire Period
7469,2210.5,2.5467853499789103e-10,True,Pre-Inauguration vs Entire Period
7470,2711.0,3.405893863039298e-07,True,Pre-Inauguration vs Entire Period
7471,2631.0,1.1891876257901436e-07,True,Pre-Inauguration vs Entire Period
7472,1744.5,8.360381070350393e-14,True,Pre-Inauguration vs Entire Period
7473,2333.5,1.7087762624740993e-09,True,Pre-Inauguration vs Entire Period
7474,2588.0,6.645833817908785e-08,True,Pre-Inauguration vs Entire Period
7475,2388.0,3.8646945255391555e-09,True,Pre-Inauguration vs Entire Period
7476,2566.0,4.917864237780379e-08,True,Pre-Inauguration vs Entire Period
7477,3174.5,7.331444893873823e-05,True,Pre-Inauguration vs Entire Period
7478,2477.5,1.4213021909319588e-08,True,Pre-Inauguration vs Entire Period
7479,2684.5,2.4129192755789943e-07,True,Pre-Inauguration vs Entire Period
7480,1970.0,4.754217833488896e-12,True,Pre-Inauguration vs Entire Period
7481,2349.0,2.159448379209874e-09,True,Pre-Inauguration vs Entire Period
7482,2671.0,2.019564834109787e-07,True,Pre-Inauguration vs Entire Period
7483,2563.5,4.751764517395947e-08,True,Pre-Inauguration vs Entire Period
7484,2757.0,6.135990551807308e-07,True,Pre-Inauguration vs Entire Period
7485,2243.0,4.241075205958151e-10,True,Pre-Inauguration vs Entire Period
7486,2655.0,1.6365592948410006e-07,True,Pre-Inauguration vs Entire Period
7487,2696.0,2.80434976169343e-07,True,Pre-Inauguration vs Entire Period
7488,2642.5,1.3867269076585095e-07,True,Pre-Inauguration vs Entire Period
7489,2902.0,3.6205228345131024e-06,True,Pre-Inauguration vs Entire Period
7490,2511.5,2.302481279862912e-08,True,Pre-Inauguration vs Entire Period
7491,2166.0,1.2517767575578222e-10,True,Pre-Inauguration vs Entire Period
7492,2103.0,4.4824501635610475e-11,True,Pre-Inauguration vs Entire Period
7493,2921.5,4.553879784896914e-06,True,Pre-Inauguration vs Entire Period
7494,2257.0,5.282480513146442e-10,True,Pre-Inauguration vs Entire Period
7495,2637.0,1.2887631987731005e-07,True,Pre-Inauguration vs Entire Period
7496,2095.5,3.9630963249833473e-11,True,Pre-Inauguration vs Entire Period
7497,2667.0,1.9185005042213746e-07,True,Pre-Inauguration vs Entire Period
7498,3106.5,3.6007573451551065e-05,True,Pre-Inauguration vs Entire Period
7499,2413.0,5.591789927894596e-09,True,Pre-Inauguration vs Entire Period
7500,2394.0,4.226454204815793e-09,True,Pre-Inauguration vs Entire Period
7501,2817.5,1.3059803101323623e-06,True,Pre-Inauguration vs Entire Period
7502,2727.0,4.187181054022501e-07,True,Pre-Inauguration vs Entire Period
7503,2674.5,2.1157255064856595e-07,True,Pre-Inauguration vs Entire Period
7504,2672.0,2.0484656466152758e-07,True,Pre-Inauguration vs Entire Period
7505,2620.5,1.0325745196809156e-07,True,Pre-Inauguration vs Entire Period
7506,2184.0,1.6711267100317304e-10,True,Pre-Inauguration vs Entire Period
7507,2538.0,3.3357156304389074e-08,True,Pre-Inauguration vs Entire Period
7508,2928.0,4.913531813941723e-06,True,Pre-Inauguration vs Entire Period
7509,2668.0,1.9449324547440392e-07,True,Pre-Inauguration vs Entire Period
7510,2705.5,3.169926351126743e-07,True,Pre-Inauguration vs Entire Period
7511,2394.0,4.225904456731781e-09,True,Pre-Inauguration vs Entire Period
7512,2302.5,1.0659018748792686e-09,True,Pre-Inauguration vs Entire Period
7513,2257.0,5.288052748349849e-10,True,Pre-Inauguration vs Entire Period
7514,2515.5,2.4349122837213878e-08,True,Pre-Inauguration vs Entire Period
7515,2559.0,4.4638883120249e-08,True,Pre-Inauguration vs Entire Period
7516,3024.0,1.467126499787055e-05,True,Pre-Inauguration vs Entire Period
7517,2774.0,7.593646160385737e-07,True,Pre-Inauguration vs Entire Period
7518,2908.0,3.887556421619083e-06,True,Pre-Inauguration vs Entire Period
7519,2631.0,1.1884180057534947e-07,True,Pre-Inauguration vs Entire Period
7520,2617.5,9.920375451912631e-08,True,Pre-Inauguration vs Entire Period
7521,2119.5,5.879284957915683e-11,True,Pre-Inauguration vs Entire Period
7522,2773.5,7.54775337606484e-07,True,Pre-Inauguration vs Entire Period
7523,2836.5,1.64880022264494e-06,True,Pre-Inauguration vs Entire Period
7524,2423.5,6.515550725273165e-09,True,Pre-Inauguration vs Entire Period
7525,2323.0,1.4587254983960761e-09,True,Pre-Inauguration vs Entire Period
7526,2787.5,9.002128461900801e-07,True,Pre-Inauguration vs Entire Period
7527,3137.0,4.9684739353806416e-05,True,Pre-Inauguration vs Entire Period
7528,3161.5,6.409384357175352e-05,True,Pre-Inauguration vs Entire Period
7529,2968.5,7.843602039225817e-06,True,Pre-Inauguration vs Entire Period
7530,2393.0,4.161317912982278e-09,True,Pre-Inauguration vs Entire Period
7531,2545.5,3.702292386226203e-08,True,Pre-Inauguration vs Entire Period
7532,2510.0,2.255054032334199e-08,True,Pre-Inauguration vs Entire Period
7533,2595.5,7.353588647414891e-08,True,Pre-Inauguration vs Entire Period
7534,3288.0,0.00022640200411784702,True,Pre-Inauguration vs Entire Period
7535,2561.0,4.590826327854921e-08,True,Pre-Inauguration vs Entire Period
7536,2957.0,6.8716516314186115e-06,True,Pre-Inauguration vs Entire Period
7537,2596.0,7.414683734283222e-08,True,Pre-Inauguration vs Entire Period
7538,2684.5,2.413763450061649e-07,True,Pre-Inauguration vs Entire Period
7539,2173.5,1.4114171285631892e-10,True,Pre-Inauguration vs Entire Period
7540,2307.5,1.1519418459160402e-09,True,Pre-Inauguration vs Entire Period
7541,2135.5,7.636084865136236e-11,True,Pre-Inauguration vs Entire Period
7542,2624.5,1.089193532678473e-07,True,Pre-Inauguration vs Entire Period
7543,2180.5,1.577858436306785e-10,True,Pre-Inauguration vs Entire Period
7544,2894.5,3.309453776432768e-06,True,Pre-Inauguration vs Entire Period
7545,3041.5,1.7812280077876288e-05,True,Pre-Inauguration vs Entire Period
7546,2655.5,1.6479671485508856e-07,True,Pre-Inauguration vs Entire Period
7547,2578.5,5.835345357575056e-08,True,Pre-Inauguration vs Entire Period
7548,2658.0,1.7014900731059295e-07,True,Pre-Inauguration vs Entire Period
7549,2846.5,1.861597902015152e-06,True,Pre-Inauguration vs Entire Period
7550,2041.0,1.5962246179456533e-11,True,Pre-Inauguration vs Entire Period
7551,3182.0,7.914009372160394e-05,True,Pre-Inauguration vs Entire Period
7552,2639.0,1.323636339989372e-07,True,Pre-Inauguration vs Entire Period
7553,2526.0,2.821212763245217e-08,True,Pre-Inauguration vs Entire Period
7554,2708.0,3.2764318726241976e-07,True,Pre-Inauguration vs Entire Period
7555,2968.5,7.835026176490516e-06,True,Pre-Inauguration vs Entire Period
7556,2492.5,1.7597862901470844e-08,True,Pre-Inauguration vs Entire Period
7557,3182.5,7.953878245077484e-05,True,Pre-Inauguration vs Entire Period
7558,2582.0,6.122851584589759e-08,True,Pre-Inauguration vs Entire Period
7559,2258.0,5.363676262600373e-10,True,Pre-Inauguration vs Entire Period
7560,2387.5,3.838785950685151e-09,True,Pre-Inauguration vs Entire Period
7561,2467.0,1.2230608579671644e-08,True,Pre-Inauguration vs Entire Period
7562,2141.5,8.413595518322917e-11,True,Pre-Inauguration vs Entire Period
7563,2477.5,1.422463562668501e-08,True,Pre-Inauguration vs Entire Period
7564,3060.5,2.1927863470041225e-05,True,Pre-Inauguration vs Entire Period
7565,3040.0,1.750998735673993e-05,True,Pre-Inauguration vs Entire Period
7566,2762.0,6.536764994428843e-07,True,Pre-Inauguration vs Entire Period
7567,2552.5,4.0825557064444826e-08,True,Pre-Inauguration vs Entire Period
7568,2526.0,2.8228569900878305e-08,True,Pre-Inauguration vs Entire Period
7569,2490.5,1.7112494964450888e-08,True,Pre-Inauguration vs Entire Period
7570,2783.0,8.508220769913199e-07,True,Pre-Inauguration vs Entire Period
7571,2943.5,5.8789878911051195e-06,True,Pre-Inauguration vs Entire Period
7572,2791.0,9.402433961668041e-07,True,Pre-Inauguration vs Entire Period
7573,1929.0,2.332453560652336e-12,True,Pre-Inauguration vs Entire Period
7574,2195.0,1.990697648756463e-10,True,Pre-Inauguration vs Entire Period
7575,2756.5,6.094119544411168e-07,True,Pre-Inauguration vs Entire Period
7576,2237.5,3.896092505501092e-10,True,Pre-Inauguration vs Entire Period
7577,2723.5,4.000385867279923e-07,True,Pre-Inauguration vs Entire Period
7578,1873.0,8.67587422346012e-13,True,Pre-Inauguration vs Entire Period
7579,2461.5,1.130436368388172e-08,True,Pre-Inauguration vs Entire Period
7580,2552.0,4.053040669341092e-08,True,Pre-Inauguration vs Entire Period
7581,2262.5,5.755568146192897e-10,True,Pre-Inauguration vs Entire Period
7582,2540.5,3.451824887234843e-08,True,Pre-Inauguration vs Entire Period
7583,3059.0,2.158185045723644e-05,True,Pre-Inauguration vs Entire Period
7584,2356.5,2.417812670836257e-09,True,Pre-Inauguration vs Entire Period
7585,3185.5,8.199897845462603e-05,True,Pre-Inauguration vs Entire Period
7586,2467.0,1.2237965052700328e-08,True,Pre-Inauguration vs Entire Period
7587,2694.5,2.7497193817440606e-07,True,Pre-Inauguration vs Entire Period
7588,2671.0,2.0219378571356817e-07,True,Pre-Inauguration vs Entire Period
7589,2443.0,8.648566895198175e-09,True,Pre-Inauguration vs Entire Period
7590,2200.5,2.1731202485600328e-10,True,Pre-Inauguration vs Entire Period
7591,2938.0,5.5201561441623816e-06,True,Pre-Inauguration vs Entire Period
